Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [117]
[106]    0.0    0.00    0.00      10         std::vector<std::thread, std::allocator<std::thread> >::max_size() const [106]
                0.00    0.00      10/10          std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() const [105]
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [107]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::max_size() const [106]
[107]    0.0    0.00    0.00      10         std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [107]
                0.00    0.00      10/10          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [111]
-----------------------------------------------
                0.00    0.00      10/10          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
[108]    0.0    0.00    0.00      10         std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [108]
                0.00    0.00      10/10          std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [109]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [108]
[109]    0.0    0.00    0.00      10         std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [109]
                0.00    0.00      30/30          std::thread* std::__niter_base<std::thread*>(std::thread*) [36]
                0.00    0.00      10/10          std::thread* std::__relocate_a_1<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [110]
-----------------------------------------------
                0.00    0.00      10/10          std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [109]
[110]    0.0    0.00    0.00      10         std::thread* std::__relocate_a_1<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [110]
                0.00    0.00      30/57          std::thread* std::__addressof<std::thread>(std::thread&) [28]
                0.00    0.00      15/15          void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&) [55]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&) [107]
[111]    0.0    0.00    0.00      10         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [111]
-----------------------------------------------
                0.00    0.00       7/7           main [18]
[112]    0.0    0.00    0.00       7         bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [112]
                0.00    0.00      16/36          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [32]
-----------------------------------------------
                0.00    0.00       6/6           main [18]
[113]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [113]
-----------------------------------------------
                0.00    0.00       1/6           std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [132]
                0.00    0.00       5/6           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
[114]    0.0    0.00    0.00       6         std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [114]
                0.00    0.00       5/5           std::__new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [119]
-----------------------------------------------
                0.00    0.00       1/6           main [18]
                0.00    0.00       5/6           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
[115]    0.0    0.00    0.00       6         std::vector<std::thread, std::allocator<std::thread> >::begin() [115]
                0.00    0.00       6/36          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [31]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
[116]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [116]
                0.00    0.00      10/36          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [32]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
[117]    0.0    0.00    0.00       5         std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [117]
                0.00    0.00      20/20          std::vector<std::thread, std::allocator<std::thread> >::size() const [49]
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::max_size() const [106]
                0.00    0.00       5/5           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [122]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
[118]    0.0    0.00    0.00       5         std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [118]
                0.00    0.00       5/5           std::__new_allocator<std::thread>::allocate(unsigned long, void const*) [120]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [114]
[119]    0.0    0.00    0.00       5         std::__new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [119]
-----------------------------------------------
                0.00    0.00       5/5           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [118]
[120]    0.0    0.00    0.00       5         std::__new_allocator<std::thread>::allocate(unsigned long, void const*) [120]
-----------------------------------------------
                0.00    0.00       5/5           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(unsigned char), unsigned long&>(void (&)(unsigned char), unsigned long&) [97]
[121]    0.0    0.00    0.00       5         void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&) [121]
                0.00    0.00      15/125         unsigned long& std::forward<unsigned long&>(std::remove_reference<unsigned long&>::type&) [25]
                0.00    0.00      15/101         void (&std::forward<void (&)(unsigned char)>(std::remove_reference<void (&)(unsigned char)>::type&))(unsigned char) [26]
                0.00    0.00      10/11          std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [104]
                0.00    0.00      10/36          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [32]
                0.00    0.00      10/10          std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [108]
                0.00    0.00       5/5           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [117]
                0.00    0.00       5/6           std::vector<std::thread, std::allocator<std::thread> >::begin() [115]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [116]
                0.00    0.00       5/5           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [118]
                0.00    0.00       5/27          operator new(unsigned long, void*) [41]
                0.00    0.00       5/12          std::thread::thread<void (&)(unsigned char), unsigned long&, void>(void (&)(unsigned char), unsigned long&) [96]
                0.00    0.00       5/6           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [114]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [117]
[122]    0.0    0.00    0.00       5         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [122]
-----------------------------------------------
                0.00    0.00       3/3           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> > >::~_State_impl() [148]
[123]    0.0    0.00    0.00       3         std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> > >::~_State_impl() [123]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [137]
[124]    0.0    0.00    0.00       2         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [124]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_result [142]
[125]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0() [125]
-----------------------------------------------
                0.00    0.00       1/1           main [18]
[126]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [126]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::thread*>(std::thread*, std::thread*) [141]
[127]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [127]
                0.00    0.00      12/57          std::thread* std::__addressof<std::thread>(std::thread&) [28]
                0.00    0.00      12/12          void std::_Destroy<std::thread>(std::thread*) [103]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base() [131]
[128]    0.0    0.00    0.00       1         std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::_Vector_impl() [128]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl_data::_Vector_impl_data() [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [132]
[129]    0.0    0.00    0.00       1         std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::~_Vector_impl() [129]
                0.00    0.00       1/1           std::__new_allocator<std::thread>::~__new_allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::_Vector_impl() [128]
[130]    0.0    0.00    0.00       1         std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl_data::_Vector_impl_data() [130]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::vector() [139]
[131]    0.0    0.00    0.00       1         std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base() [131]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::_Vector_impl() [128]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::~vector() [140]
[132]    0.0    0.00    0.00       1         std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [132]
                0.00    0.00       1/6           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [114]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::~_Vector_impl() [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::~_Vector_impl() [129]
[133]    0.0    0.00    0.00       1         std::__new_allocator<std::thread>::~__new_allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           main [18]
[134]    0.0    0.00    0.00       1         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [134]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [134]
[135]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [135]
                0.00    0.00       1/15          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [52]
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [135]
[136]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           main [18]
[137]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [137]
                0.00    0.00       2/2           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [124]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [137]
[138]    0.0    0.00    0.00       1         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [138]
                0.00    0.00       2/15          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [52]
                0.00    0.00       1/13          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [58]
-----------------------------------------------
                0.00    0.00       1/1           main [18]
[139]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::vector() [139]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base() [131]
-----------------------------------------------
                0.00    0.00       1/1           main [18]
[140]    0.0    0.00    0.00       1         std::vector<std::thread, std::allocator<std::thread> >::~vector() [140]
                0.00    0.00       1/11          std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [104]
                0.00    0.00       1/1           void std::_Destroy<std::thread*>(std::thread*, std::thread*) [141]
                0.00    0.00       1/1           std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [132]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::~vector() [140]
[141]    0.0    0.00    0.00       1         void std::_Destroy<std::thread*>(std::thread*, std::thread*) [141]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [127]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [8] CycleLength(unsigned long, unsigned long) [114] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [39] std::thread::~thread()
   [7] HighestCycleLength(unsigned long) [130] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl_data::_Vector_impl_data() [107] std::vector<std::thread, std::allocator<std::thread> >::_S_max_size(std::allocator<std::thread> const&)
 [125] __static_initialization_and_destruction_0() (main.cpp) [104] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [108] std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
   [9] qmod(unsigned long, unsigned long, unsigned long) [131] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_base() [97] std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(unsigned char), unsigned long&>(void (&)(unsigned char), unsigned long&)
  [11] Prime(unsigned long)  [132] std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [121] void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(unsigned char), unsigned long&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(unsigned char), unsigned long&)
   [1] worker(unsigned char)  [13] std::__atomic_base<unsigned long>::operator=(unsigned long) [51] std::vector<std::thread, std::allocator<std::thread> >::end()
  [31] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [119] std::__new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [98] std::vector<std::thread, std::allocator<std::thread> >::back()
 [113] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator++() [120] std::__new_allocator<std::thread>::allocate(unsigned long, void const*) [115] std::vector<std::thread, std::allocator<std::thread> >::begin()
 [116] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [133] std::__new_allocator<std::thread>::~__new_allocator() [139] std::vector<std::thread, std::allocator<std::thread> >::vector()
 [112] bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [75] std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [140] std::vector<std::thread, std::allocator<std::thread> >::~vector()
  [32] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [45] std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [28] std::thread* std::__addressof<std::thread>(std::thread&)
  [50] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [76] std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [99] void (*&std::__get_helper<0ul, void (*)(unsigned char), unsigned long>(std::_Tuple_impl<0ul, void (*)(unsigned char), unsigned long>&))(unsigned char)
  [59] __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long) const [77] std::tuple<void (*)(unsigned char), unsigned long>::tuple<void (&)(unsigned char), unsigned long&, true>(void (&)(unsigned char), unsigned long&) [46] std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&)
 [105] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() const [78] std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [100] unsigned long& std::__get_helper<1ul, unsigned long>(std::_Tuple_impl<1ul, unsigned long>&)
  [14] std::__atomic_base<unsigned long>::operator unsigned long() const [79] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [36] std::thread* std::__niter_base<std::thread*>(std::thread*)
 [124] std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [134] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [109] std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
  [52] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [80] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [4] void std::__invoke_impl<void, void (*)(unsigned char), unsigned long>(std::__invoke_other, void (*&&)(unsigned char), unsigned long&&)
